10,,10,,10,,10,
MCH 051120 Adk4 Initial Expression001:10_UV1_280nm,,MCH 051120 Adk4 Initial Expression001:10_Conc,,MCH 051120 Adk4 Initial Expression001:10_Fractions,,MCH 051120 Adk4 Initial Expression001:10_Inject,
ml, mAU,ml, %B,ml,(Fractions),ml,(Injections)
0.00,0.05,0.00,0.00,-0.09,F2,0.00,3
0.04,-0.30,0.05,0.00,-0.04,C1,,
0.08,-0.43,0.10,0.00,3.46,C2,,
0.12,-0.16,0.15,0.00,6.96,C3,,
0.16,-0.06,0.20,0.00,9.41,Waste,,
0.20,0.01,0.25,0.00,9.48,Waste,,
0.24,2.11,0.30,0.00,9.57,F2,,
0.28,15.75,0.35,0.00,9.74,C4,,
0.32,33.26,0.40,0.00,12.24,C5,,
0.36,37.10,0.45,0.00,14.74,C6,,
0.40,30.59,0.50,0.00,17.24,C7,,
0.44,24.58,0.55,0.00,19.74,C8,,
0.48,20.51,0.60,0.00,21.46,C9,,
0.52,19.00,0.65,0.00,23.96,C10,,
0.56,120.35,0.70,0.00,24.53,C11,,
0.60,439.09,0.75,0.00,27.03,C12,,
0.64,605.79,0.80,0.00,29.53,C13,,
0.68,537.97,0.85,0.00,31.38,Waste,,
0.72,534.81,0.90,0.00,31.45,Waste,,
0.76,1545.49,0.95,0.00,,,,
0.80,3146.23,1.00,0.00,,,,
0.84,3951.91,1.05,0.00,,,,
0.88,3992.43,1.09,0.00,,,,
0.92,4054.21,1.14,0.00,,,,
0.96,4135.35,1.19,0.00,,,,
1.00,4187.76,1.24,0.00,,,,
1.03,4180.51,1.29,0.00,,,,
1.07,4178.10,1.34,0.00,,,,
1.11,4160.66,1.39,0.00,,,,
1.15,4177.36,1.44,0.00,,,,
1.19,4261.38,1.49,0.00,,,,
1.23,4323.54,1.54,0.00,,,,
1.27,4268.24,1.59,0.00,,,,
1.31,4238.61,1.64,0.00,,,,
1.35,4312.51,1.69,0.00,,,,
1.39,4323.08,1.74,0.00,,,,
1.43,4353.56,1.79,0.00,,,,
1.47,4349.46,1.84,0.00,,,,
1.51,4431.67,1.89,0.00,,,,
1.55,4582.20,1.94,0.00,,,,
1.59,4658.54,1.99,0.00,,,,
1.63,4646.06,2.04,0.00,,,,
1.67,4547.98,2.09,0.00,,,,
1.71,4472.30,2.14,0.00,,,,
1.75,4423.47,2.19,0.00,,,,
1.79,4401.97,2.24,0.00,,,,
1.83,4388.43,2.29,0.00,,,,
1.87,4369.62,2.34,0.00,,,,
1.91,4322.92,2.39,0.00,,,,
1.95,4319.20,2.44,0.00,,,,
1.99,4371.92,2.49,0.00,,,,
2.03,4377.02,2.54,0.00,,,,
2.07,4369.29,2.59,0.00,,,,
2.11,4388.30,2.64,0.00,,,,
2.15,4375.37,2.69,0.00,,,,
2.19,4343.30,2.74,0.00,,,,
2.23,4316.75,2.79,0.00,,,,
2.27,4279.88,2.84,0.00,,,,
2.31,4311.55,2.89,0.00,,,,
2.35,4289.64,2.94,0.00,,,,
2.39,4341.03,2.99,0.00,,,,
2.43,4396.21,3.04,0.00,,,,
2.47,4381.31,3.09,0.00,,,,
2.51,4352.54,3.14,0.00,,,,
2.55,4360.31,3.19,0.00,,,,
2.59,4328.25,3.24,0.00,,,,
2.63,4407.69,3.28,0.00,,,,
2.67,4516.53,3.33,0.00,,,,
2.71,4565.41,3.38,0.00,,,,
2.75,4566.01,3.43,0.00,,,,
2.79,4542.49,3.48,0.00,,,,
2.83,4527.76,3.53,0.00,,,,
2.87,4468.52,3.58,0.00,,,,
2.91,4415.76,3.63,0.00,,,,
2.95,4373.05,3.68,0.00,,,,
2.99,4298.71,3.73,0.00,,,,
3.03,4218.79,3.78,0.00,,,,
3.06,4189.10,3.83,0.00,,,,
3.10,4134.99,3.88,0.00,,,,
3.14,4086.09,3.93,0.00,,,,
3.18,4001.07,3.98,0.00,,,,
3.22,3893.25,4.03,0.00,,,,
3.26,3884.46,4.08,0.00,,,,
3.30,3880.96,4.13,0.00,,,,
3.34,3836.71,4.18,0.00,,,,
3.38,3790.64,4.23,0.00,,,,
3.42,3751.23,4.28,0.00,,,,
3.46,3678.89,4.33,0.00,,,,
3.50,3582.97,4.38,0.00,,,,
3.54,3564.25,4.43,0.00,,,,
3.58,3511.41,4.48,0.00,,,,
3.62,3400.00,4.53,0.00,,,,
3.66,3328.79,4.58,0.00,,,,
3.70,3330.93,4.63,0.00,,,,
3.74,3274.06,4.68,0.00,,,,
3.78,3201.98,4.73,0.00,,,,
3.82,3125.45,4.78,0.00,,,,
3.86,3089.44,4.83,0.00,,,,
3.90,3065.47,4.88,0.00,,,,
3.94,3020.28,4.93,0.00,,,,
3.98,2971.45,4.98,0.00,,,,
4.02,2944.44,5.03,0.00,,,,
4.06,2908.37,5.08,0.00,,,,
4.10,2847.75,5.13,0.00,,,,
4.14,2762.68,5.18,0.00,,,,
4.18,2678.91,5.23,0.00,,,,
4.22,2584.06,5.28,0.00,,,,
4.26,2478.35,5.33,0.00,,,,
4.30,2372.95,5.38,0.00,,,,
4.34,2260.56,5.42,0.00,,,,
4.38,2150.30,5.47,0.00,,,,
4.42,2045.85,5.52,0.00,,,,
4.46,1942.27,5.57,0.00,,,,
4.50,1841.00,5.62,0.00,,,,
4.54,1745.82,5.67,0.00,,,,
4.58,1657.53,5.72,0.00,,,,
4.62,1574.79,5.77,0.00,,,,
4.66,1495.55,5.82,0.00,,,,
4.70,1420.14,5.87,0.00,,,,
4.74,1349.62,5.92,0.00,,,,
4.78,1284.34,5.97,0.00,,,,
4.82,1222.92,6.02,0.00,,,,
4.86,1164.44,6.07,0.00,,,,
4.90,1110.55,6.12,0.00,,,,
4.94,1059.32,6.17,0.00,,,,
4.98,1012.10,6.22,0.00,,,,
5.02,968.13,6.27,0.00,,,,
5.06,926.39,6.32,0.00,,,,
5.09,888.19,6.37,0.00,,,,
5.13,851.56,6.42,0.00,,,,
5.17,817.18,6.47,0.00,,,,
5.21,785.60,6.52,0.00,,,,
5.25,756.93,6.57,0.00,,,,
5.29,728.90,6.62,0.00,,,,
5.33,700.41,6.67,0.00,,,,
5.37,674.01,6.72,0.00,,,,
5.41,648.89,6.77,0.00,,,,
5.45,625.07,6.82,0.00,,,,
5.49,604.26,6.87,0.00,,,,
5.53,585.33,6.92,0.00,,,,
5.57,568.29,6.97,0.00,,,,
5.61,552.89,7.02,0.00,,,,
5.65,532.91,7.07,0.00,,,,
5.69,513.97,7.12,0.00,,,,
5.73,501.15,7.17,0.00,,,,
5.77,487.29,7.22,0.00,,,,
5.81,472.84,7.27,0.00,,,,
5.85,460.71,7.32,0.00,,,,
